datetime,generation_biomass,generation_fossil_brown_coal/lignite,generation_fossil_gas,generation_fossil_hard_coal,generation_fossil_oil,generation_hydro_pumped_storage_consumption,generation_hydro_run-of-river_and_poundage,generation_hydro_water_reservoir,generation_nuclear,generation_other,generation_other_renewable,generation_solar,generation_waste,generation_wind_onshore,total_load_actual,temp,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,rain_1h,clouds_all,is_rain
2017-04-19,5079.0,100.0,89198.0,28458.0,5464.0,21232.0,24537.0,28913.0,169567.0,289.0,2339.0,32448.0,7722.0,280343.0,673068.0,289.38371900826445,287.9681818181818,291.19132231404956,1018.2479338842975,55.768595041322314,2.5702479338842976,98.49586776859505,0.02975206611570248,26.793388429752067,0.04132231404958678
2017-04-20,5641.0,0.0,91040.0,35583.0,5484.0,15788.0,24375.0,32570.0,169808.0,352.0,2195.0,35698.0,7825.0,233985.0,675699.0,287.7657851239669,286.2822314049586,289.6376033057851,1021.5289256198347,56.1900826446281,3.6363636363636362,87.22314049586777,0.02975206611570248,24.859504132231404,0.04132231404958678
2017-04-21,5777.0,3807.0,91874.0,43907.0,6112.0,7071.0,24138.0,38223.0,170080.0,356.0,2442.0,45951.0,8114.0,178591.0,672197.0,287.0854166666667,285.475,289.14166666666665,1024.3,53.18333333333333,3.308333333333333,126.70833333333333,0.0,6.583333333333333,0.0
2017-04-22,5548.0,6266.0,90109.0,56138.0,5060.0,6140.0,23463.0,40760.0,170071.0,353.0,2405.0,38512.0,7952.0,98803.0,608825.0,288.3861666666666,286.525,290.7083333333333,1022.4583333333334,49.041666666666664,2.908333333333333,153.40833333333333,0.0,4.033333333333333,0.0
2017-04-23,5487.0,5768.0,103906.0,69090.0,4784.0,17048.0,22898.0,29041.0,170056.0,347.0,2438.0,42962.0,7356.0,57187.0,556155.0,289.5253333333333,287.9,291.48333333333335,1017.7083333333334,56.5,1.6,159.89166666666668,0.0,0.4666666666666667,0.0
2017-04-24,5507.0,7615.0,118092.0,78323.0,5571.0,1765.0,23984.0,68673.0,170003.0,453.0,2329.0,33285.0,6996.0,52584.0,638198.0,290.0570833333333,288.0833333333333,292.4583333333333,1015.325,61.575,2.175,157.14166666666668,0.015000000000000001,3.0,0.016666666666666666
2017-04-25,5749.0,10328.0,112197.0,71351.0,6001.0,2019.0,24355.0,55959.0,169866.0,597.0,2393.0,26687.0,6682.0,113326.0,676559.0,289.95941666666664,288.03333333333336,292.34166666666664,1010.4833333333333,75.175,2.3333333333333335,157.20833333333334,0.0925,33.166666666666664,0.175
2017-04-26,6625.0,10363.0,106550.0,71947.0,6377.0,5262.0,24342.0,38569.0,169726.0,461.0,2432.0,22478.0,6918.0,193877.0,683160.0,288.07336,286.462,290.27,1009.32,74.408,2.408,126.4,0.1392,49.536,0.232
2017-04-27,6088.0,11736.0,110477.0,76497.0,6443.0,7568.0,23501.0,49426.0,147798.0,519.0,2442.0,26879.0,6737.0,186363.0,690605.0,284.3982926829268,282.87357723577236,286.50772357723577,1013.5284552845528,74.72357723577235,2.4227642276422765,106.36585365853658,0.1951219512195122,52.31707317073171,0.3333333333333333
2017-04-28,6158.0,11437.0,103981.0,75923.0,6609.0,16293.0,21557.0,48100.0,153909.0,376.0,2342.0,16326.0,7069.0,191001.0,686183.0,285.3577235772358,283.2719512195122,288.24756097560976,1015.5365853658536,71.98373983739837,2.5934959349593494,112.00813008130082,0.13170731707317074,34.21951219512195,0.1951219512195122
2017-04-29,6000.0,9309.0,87414.0,64700.0,5883.0,7171.0,19472.0,34238.0,160771.0,310.0,2252.0,18478.0,7401.0,148891.0,616549.0,286.5923357664234,284.49306569343065,289.45656934306567,1012.992700729927,76.94890510948905,2.386861313868613,128.37956204379563,0.14452554744525548,54.81751824817518,0.1678832116788321
2017-04-30,6014.0,98.0,80163.0,30942.0,4297.0,70458.0,19290.0,26597.0,169010.0,353.0,1963.0,21533.0,7020.0,271327.0,562736.0,288.5250819672131,286.1581967213114,291.73196721311473,1011.0901639344262,70.94262295081967,4.278688524590164,195.7622950819672,0.10573770491803279,46.52459016393443,0.21311475409836064
2017-05-01,8564.0,18362.0,143691.0,151202.0,7292.0,13168.0,12488.0,46972.0,170417.0,1328.0,2529.0,19370.0,7299.0,147259.0,713121.0,287.4500826446281,285.38140495867765,290.3648760330578,1018.4132231404959,60.37190082644628,2.1074380165289255,150.1900826446281,0.007438016528925619,14.479338842975206,0.024793388429752067
2017-05-02,7856.0,557.0,83249.0,35387.0,4570.0,59206.0,32390.0,50002.0,164138.0,1369.0,1809.0,17900.0,6786.0,310761.0,622623.0,289.3477916666667,287.48712499999993,291.83712499999996,1016.075,63.483333333333334,1.7583333333333333,133.725,0.02,18.7,0.05
2017-05-03,7778.0,0.0,79469.0,33310.0,5808.0,26135.0,28733.0,49194.0,170516.0,1447.0,2002.0,10172.0,6613.0,212708.0,615617.0,290.7902213114754,288.93727049180325,293.1831721311475,1015.4016393442623,64.75409836065573,1.598360655737705,93.75409836065573,0.007377049180327868,29.10655737704918,0.02459016393442623
2017-05-04,5572.0,0.0,96477.0,43664.0,6721.0,13251.0,26749.0,35104.0,170008.0,1386.0,1924.0,55221.0,5924.0,212085.0,684558.0,291.18327999999997,289.07,293.934,1011.768,66.52,1.752,125.416,0.0,13.6,0.0
2017-05-05,6804.0,10887.0,94537.0,67211.0,7173.0,12574.0,20706.0,31798.0,160766.0,483.0,2271.0,26779.0,7135.0,217445.0,676491.0,291.9695901639344,289.5680327868852,295.0434426229508,1010.0983606557377,69.11475409836065,3.581967213114754,149.54098360655738,0.08360655737704917,36.72950819672131,0.11475409836065574
2017-05-06,8989.0,16359.0,119328.0,97044.0,7313.0,8386.0,22937.0,27285.0,120832.0,1369.0,2402.0,59930.0,7965.0,138185.0,657715.0,292.0536666666667,289.89166666666665,295.10833333333335,1015.45,57.325,2.925,174.21666666666667,0.005,18.958333333333332,0.016666666666666666
2017-05-07,8876.0,20259.0,185298.0,136249.0,8078.0,2614.0,16890.0,31819.0,143133.0,1443.0,2081.0,53373.0,7270.0,115116.0,749916.0,291.96883333333335,290.03333333333336,294.59166666666664,1019.475,56.983333333333334,1.7833333333333334,100.39166666666667,0.0,5.333333333333333,0.0
2017-05-08,8679.0,14774.0,154923.0,85318.0,6611.0,6272.0,13580.0,19587.0,164413.0,516.0,2314.0,57897.0,7492.0,133758.0,716777.0,292.3856666666667,290.45,294.8666666666667,1017.4166666666666,56.49166666666667,1.9166666666666667,135.075,0.0,3.1666666666666665,0.0
2017-05-09,9438.0,14815.0,212716.0,94656.0,7999.0,1.0,12105.0,36623.0,163764.0,1407.0,2197.0,53980.0,8220.0,55037.0,744836.0,292.0338333333333,290.025,294.65833333333336,1010.45,65.0,2.558333333333333,143.2,0.0,12.433333333333334,0.0
2017-05-10,8176.0,19191.0,233282.0,117971.0,7929.0,3616.0,9485.0,26235.0,142955.0,1256.0,2422.0,42991.0,7215.0,86812.0,715193.0,292.4118032786885,290.5270491803278,294.92868852459014,1004.311475409836,71.14754098360656,3.1557377049180326,154.19672131147541,0.09836065573770492,33.02459016393443,0.13934426229508196
2017-05-11,8071.0,5201.0,102645.0,52287.0,6577.0,36390.0,9743.0,15776.0,120569.0,1128.0,2056.0,24982.0,6380.0,213007.0,561029.0,291.2680952380952,289.213492063492,293.94365079365076,1001.015873015873,70.2063492063492,5.309523809523809,182.47619047619048,0.23809523809523808,37.492063492063494,0.25396825396825395
2017-05-12,8335.0,23213.0,364926.0,159022.0,8474.0,8649.0,12645.0,39295.0,145032.0,1351.0,2376.0,25665.0,7332.0,60976.0,812060.0,291.76443548387095,289.71451612903223,294.408064516129,1006.4112903225806,64.5,3.911290322580645,201.2258064516129,0.14758064516129032,30.661290322580644,0.1774193548387097
2017-05-13,7637.0,5759.0,93179.0,71284.0,6817.0,11633.0,27162.0,33021.0,121879.0,1274.0,2425.0,31463.0,6055.0,152464.0,603213.0,292.6450833333333,290.85,295.14166666666665,1015.25,62.50833333333333,2.9583333333333335,175.20833333333334,0.0125,30.425,0.025
2017-05-14,8721.0,10833.0,94208.0,66916.0,6260.0,15998.0,26762.0,31417.0,121890.0,1257.0,2449.0,51885.0,6339.0,73167.0,550106.0,293.39875,291.51666666666665,295.93333333333334,1022.575,56.03333333333333,1.9666666666666666,148.21666666666667,0.0,14.166666666666666,0.0
2017-05-15,8391.0,11470.0,117225.0,113510.0,7148.0,2103.0,25383.0,44801.0,121762.0,1264.0,2421.0,46610.0,6334.0,69156.0,647266.0,293.83925,292.1333333333333,295.825,1025.7,57.225,1.8666666666666667,153.88333333333333,0.0,4.533333333333333,0.0
2017-05-16,8687.0,12097.0,115088.0,141024.0,7387.0,1569.0,25447.0,62317.0,118359.0,1256.0,2458.0,43731.0,6587.0,67341.0,685656.0,294.9459166666667,294.0,295.875,1024.0833333333333,53.775,1.9416666666666667,138.25833333333333,0.0,1.9,0.0
2017-05-17,8871.0,11503.0,107751.0,136420.0,7224.0,1069.0,25760.0,34408.0,121366.0,1225.0,2421.0,40453.0,6311.0,109686.0,683127.0,293.7935833333333,292.8666666666667,294.73333333333335,1019.6416666666667,54.625,1.7333333333333334,135.23333333333332,0.01,5.35,0.03333333333333333
2017-05-18,8761.0,10697.0,91911.0,98649.0,7520.0,4911.0,27594.0,36113.0,121373.0,1281.0,2262.0,49100.0,6287.0,150078.0,677744.0,290.7672440944882,289.91377952755903,291.6854330708661,1015.1732283464567,65.4724409448819,2.9291338582677167,212.41732283464566,0.14645669291338584,29.708661417322833,0.16535433070866143
2017-05-19,8356.0,12708.0,110448.0,102359.0,7530.0,2511.0,28164.0,35627.0,121300.0,1328.0,2310.0,63372.0,6098.0,84765.0,666308.0,289.32508333333334,288.48333333333335,290.31666666666666,1019.25,58.0,2.575,173.8,0.0625,24.108333333333334,0.075
2017-05-20,8336.0,13005.0,95850.0,98986.0,6446.0,6865.0,25245.0,28432.0,121247.0,1260.0,2414.0,64029.0,6685.0,74041.0,603024.0,290.79368852459015,289.92049180327865,291.822131147541,1021.7213114754098,56.59836065573771,2.3442622950819674,119.82786885245902,0.009836065573770491,15.40983606557377,0.01639344262295082
2017-05-21,8682.0,9744.0,93764.0,73530.0,5728.0,33458.0,23859.0,29243.0,118998.0,1251.0,2067.0,24620.0,6541.0,149856.0,560680.0,292.88466666666665,291.775,293.93333333333334,1018.4166666666666,53.325,2.025,144.075,0.0,7.55,0.0
2017-05-22,8658.0,7390.0,124388.0,119118.0,6924.0,4990.0,25731.0,42302.0,121541.0,1285.0,2159.0,54064.0,6458.0,82729.0,668257.0,293.75808333333333,292.7916666666667,294.7916666666667,1016.5333333333333,58.641666666666666,2.1333333333333333,187.225,0.0,9.8,0.0
2017-05-23,8814.0,12796.0,107811.0,123266.0,7536.0,4347.0,23726.0,33054.0,121507.0,1271.0,2414.0,60142.0,6710.0,144855.0,692559.0,294.47933333333333,293.48333333333335,295.5833333333333,1018.8583333333333,57.88333333333333,1.9166666666666667,129.15,0.0,10.816666666666666,0.0
2017-05-24,9219.0,13366.0,115544.0,133859.0,7547.0,2194.0,23542.0,47851.0,121403.0,1275.0,2476.0,57837.0,7381.0,101914.0,703196.0,296.1808333333333,295.1666666666667,297.2583333333333,1018.4166666666666,50.825,1.95,129.475,0.0,5.95,0.0
2017-05-25,9094.0,13737.0,151374.0,148596.0,7518.0,2200.0,23732.0,65754.0,121140.0,1256.0,2532.0,53107.0,7301.0,69101.0,713132.0,297.0226666666667,295.84166666666664,298.325,1014.375,48.21666666666667,1.925,144.95833333333334,0.0,3.6666666666666665,0.0
2017-05-26,9052.0,13999.0,154866.0,159053.0,7180.0,1455.0,24305.0,50265.0,121361.0,1288.0,2566.0,42539.0,7256.0,80997.0,709089.0,295.3978225806452,294.3032258064516,296.4967741935484,1013.7983870967741,58.556451612903224,2.346774193548387,147.6209677419355,0.0846774193548387,17.838709677419356,0.04032258064516129
2017-05-27,9293.0,13131.0,104077.0,110739.0,6284.0,3354.0,24146.0,39029.0,121279.0,1261.0,2611.0,43811.0,7749.0,123285.0,633924.0,295.10951219512197,294.4020325203252,295.7841463414634,1015.7317073170732,67.6910569105691,2.113821138211382,111.4390243902439,0.0024390243902439024,23.016260162601625,0.008130081300813009
2017-05-28,9276.0,8819.0,100914.0,81251.0,5643.0,7681.0,23578.0,36556.0,121145.0,1255.0,2444.0,27464.0,7895.0,134664.0,573426.0,295.066,293.825,296.15,1016.8916666666667,63.083333333333336,2.5,158.83333333333334,0.0125,21.3,0.041666666666666664
2017-05-29,8883.0,9305.0,140505.0,137810.0,7035.0,1207.0,24846.0,64760.0,121150.0,1312.0,2351.0,33544.0,7630.0,61339.0,675830.0,293.86125,293.05833333333334,294.625,1016.0333333333333,64.15833333333333,2.2666666666666666,146.275,0.0375,39.291666666666664,0.075
2017-05-30,8629.0,18452.0,150046.0,154107.0,7577.0,2934.0,23777.0,51713.0,121210.0,1335.0,2398.0,47439.0,8125.0,48110.0,688900.0,293.3017213114754,292.5024590163934,294.05163934426224,1016.5245901639345,65.90983606557377,1.5327868852459017,158.41803278688525,0.03442622950819672,27.524590163934427,0.09836065573770492
2017-05-31,8509.0,20144.0,147504.0,151318.0,7340.0,1107.0,23522.0,43522.0,121110.0,1433.0,2418.0,55769.0,7889.0,63039.0,693916.0,294.63550000000004,293.85,295.4,1018.2166666666667,62.125,1.8166666666666667,154.29166666666666,0.0,22.841666666666665,0.0
2017-06-01,8512.0,14549.0,145750.0,140741.0,6462.0,15707.0,12371.0,46916.0,170383.0,1422.0,2468.0,21839.0,7813.0,87187.0,608551.0,295.61918699186987,294.7272357723577,296.4264227642276,1018.2276422764228,61.520325203252035,2.032520325203252,150.01626016260164,0.0,13.048780487804878,0.0
2017-06-02,8491.0,13894.0,110026.0,83419.0,5905.0,20192.0,30778.0,50278.0,169448.0,1424.0,1921.0,26473.0,7139.0,279923.0,736247.0,296.0403225806452,295.1338709677419,296.84354838709675,1017.1370967741935,64.86290322580645,2.4193548387096775,162.16935483870967,0.055645161290322584,20.169354838709676,0.06451612903225806
2017-06-03,8460.0,0.0,99124.0,34710.0,6634.0,18454.0,31846.0,57836.0,170395.0,1496.0,2180.0,22288.0,6053.0,252497.0,701372.0,294.6952380952381,293.94365079365076,295.4753968253968,1016.6190476190476,67.86507936507937,2.2142857142857144,185.88095238095238,0.10952380952380952,32.57936507936508,0.07142857142857142
2017-06-04,5660.0,0.0,98953.0,44184.0,6855.0,17889.0,26228.0,39393.0,169843.0,1432.0,2153.0,57312.0,6089.0,215349.0,680895.0,292.2974418604651,291.5375968992248,293.118992248062,1017.031007751938,71.8062015503876,2.2713178294573644,153.84496124031008,0.09302325581395349,34.24031007751938,0.13178294573643412
2017-06-05,6248.0,9740.0,87814.0,65705.0,6155.0,14608.0,21409.0,33543.0,142665.0,1247.0,2347.0,50092.0,7236.0,158782.0,605866.0,292.5130894308943,291.81666666666666,293.3044715447154,1015.7235772357724,62.86178861788618,1.975609756097561,143.609756097561,0.04878048780487805,20.398373983739837,0.08943089430894309
2017-06-06,7926.0,20183.0,139126.0,116163.0,7729.0,3722.0,22721.0,28830.0,130307.0,1377.0,2417.0,61990.0,7823.0,102826.0,694414.0,294.02851239669417,293.24917355371895,294.86900826446276,1015.0909090909091,57.09090909090909,2.8925619834710745,190.77685950413223,0.007438016528925619,16.330578512396695,0.024793388429752067
